,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
25,8/12/97 00:30,Pilot Butte (Canada),SA,Canada,Chevron,1min.,seen when observing the Perseid meteor shower august 1997,12/2/00,
26,8/12/97 00:20,Pilot Butte (Canada),SA,Canada,Chevron,30 secs,"A huge, ""gilver"" coloured pair of wings, with undereath protuberances, about 2ft long, rather like a gold ingot.",2/18/01,
27,6/15/96 21:30,Saskatoon (Canada),SA,Canada,Oval,3-4 minutes,"300-400 ft long, oval and orange did not move or make any noise at all",8/5/01,
28,5/15/96 03:00,Regina (Canada),SA,Canada,Unknown,4 sec,it was a light moving south east then it was like a camera flash and it was gone the for one sec it was there and streaked norht and wa,12/2/00,
29,10/31/95 23:35,Regina (Canada),SA,Canada,Triangle,5 min.,"On October 31, 1995, I was outside waiting for my cab to take me to work. I looked up to the East sky and first noticed a light which",7/26/02,
30,10/10/90 20:00,Pense (Canada),SA,Canada,Unknown,1/2 hr.,"i saw something one rainy night, and i'll never forget it as long as i live.",10/12/01,
31,11/11/89 11:00,Saskatoon (Canada),SA,Canada,Cigar,1 hour,I was having breakfast when I noticed a cigar shaped and cloud color object not moving at all in the sky about 20 to 30 miles away ...,12/2/00,
32,8/15/87 22:00,Saskatoon (Canada),SA,Canada,Light,20 minutes,"I used to sit on our deck,on summer evenings and look at the stars. This was on a farm south of Saskatoon. Infrequently, these lights w",12/2/00,
33,6/1/74 13:11,Langbank (Canada),SA,Canada,Circle,,"When I lived in Whitewood Saskatchewan in the early 1970s, everyone in our remote rural area heard about and saw photos of crop circles",12/2/00,
34,8/10/73 21:00,Saskatchewan (eastern --- rural) (Canada),SA,Canada,Cylinder,several minutes,Yellow illuminated cylinder in eastern Saskatchewan -- 8/1973,12/2/00,
35,8/10/72,none (in countryside) (Canada),SA,Canada,Other,?,"Metallic ""squished-football""-shaped UFO displayed extraordinary maneuverability and speed; later green light cloud followed car.",12/2/00,
36,1/10/71 20:00,La Ronge (Canada),SA,Canada,Unknown,5 minutes,sighting at anglo rouyn mine in the early 1970' s in norhtern sk.,4/1/01,
37,9/30/68 19:00,Lanigan (Canada),SA,Canada,Diamond,15 seconds,"The light came off in long, slightly dark, transparent rays for about 10-15 seconds.",12/2/00,
38,6/14/62 02:00,Yorkton (Canada),SA,Canada,Disk,45 - 60 seconds,"Dull aluminum alien space craft ,silent,motionless hover,150 Ft. away,crystal clear view,country sighting,SCARY then!",5/14/02,
