,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
67,2/22/20 00:30,Ardmore (Canada),AB,Canada,Triangle,3-5 minutes,"Slow moving, silent, black triangle. White/red lights at the points.",2/25/20,
68,2/18/20 22:30,Spruce Grove (Canada),AB,Canada,Light,4 minutes,"Bright green light that was stationary for a few moments, then started to move quickly back & forth, then when over us it turned red fo",2/25/20,
69,2/6/20 07:35,Fort McMurray (Canada),AB,Canada,Triangle,2 minutes,Partially snowy and cloudy seen an arrow formation of lights above the Syncrude Aurora site entrance travelling North on Highway 63,2/7/20,
70,2/3/20 16:30,Cochrane (Canada),AB,Canada,Triangle,15 seconds,"Grey pie shaped object hovering in sky, rotates, turns black, then disappears.",2/13/20,
71,1/28/20 19:00,Okotoks (Canada),AB,Canada,Light,45 seconds,"Five lights equally separated and travelling in a line quite fast. ((""Starlink"" satellites??))",1/31/20,
72,1/26/20 20:17,Cochrane (Canada),AB,Canada,Unknown,8 minutes,"String on various lights on sky flying on straight line and disappearing one by one on the same spot. ((""Starlink satellites??))",1/31/20,
73,1/25/20 17:20,Red Deer (Canada),AB,Canada,Other,10 minutes,"Silent, no man baskets, no light, floating in a nortward direction over Red Deer AB about 5:20 PM Jan 25/20",1/31/20,
74,1/24/20 19:25,LARKSPUR,AB,Canada,Other,20 minutes,"I noticed 12 unusual bright lights in the Western sky. They seemed to be slowly drifting SouthEast in a perfectly straight line,",12/23/20,
75,1/24/20 19:15,Debolt (Canada),AB,Canada,Circle,20 minutes,"I witnessed a straight line of what looked like stars moving across the sky, perfectly spaced out. ((""Starlink"" satellites??))",2/7/20,
76,1/1/20 19:00,Calgary (Canada),AB,Canada,Light,15 minutes,"We watched as a row of lights equal distance apart travelled across the sky and disappeared. ((""Starlink"" satellites??))",1/31/20,
77,12/31/19 22:30,Buck Lake (Canada),AB,Canada,Orb,15 minutes,"4 orange orbs traveled above the tree line following the same path, one after another moving toward the lake.",2/7/20,
78,12/29/19 19:30,Spruce Grove (Canada),AB,Canada,Light,5 minutes,"12 + lights flying in a straight line then dissapeared at the same spot. ((""Starlink"" satellites??))",2/7/20,
79,12/29/19 18:50,Cochrane (Canada),AB,Canada,Light,15 minutes,"Fleet of UFO's pass over Cochrane, Ab. ((""Spacelink"" satellites??))",2/7/20,
80,12/29/19 18:45,Edson (Canada),AB,Canada,Light,10 minutes,Evenly spaced lights in the night sky flying high over head looking like stars. No sounds kept coming over head from the tree line t,2/7/20,
81,12/29/19 18:30,Mayerthorpe (Canada),AB,Canada,Light,5-10 minutes,"A single silent object with red and white flashing lights seen hovering above the treeline. Lasted 5-10 minutes while I was outside, wa",2/7/20,
82,12/28/19 18:25,Calgary (Canada),AB,Canada,Light,2-3 minutes,"I noticed what appeared to be a satellite traveling/ ((""Starlink"" satellites??))",2/7/20,
83,12/28/19 18:15,Cremona (Canada),AB,Canada,Light,10 minutes,"Unexplained row of 80 or more perfectly spaced lights cross Highway 22/ ((""Starlink"" satellites))",2/7/20,
84,12/27/19 22:00,Wetaskiwin (Canada),AB,Canada,,5 minutes,We were travelling southbound on highway 2 just north of wetaskiwin and saw a bright white light pointed at us in the sky. As we travel,2/7/20,
85,12/25/19 07:00,Welling (Canada),AB,Canada,Orb,4-5 minutes,"I notice a roll of orange orbs flying at the end of the orange orbs. ((""Starlink"" satellites??))",1/31/20,
86,12/18/19 23:30,Cochrane (Canada),AB,Canada,Triangle,45 minutes,My friend and I saw many black triangles with flashing lights flying around us,12/19/19,
87,12/6/19 06:00,Highway (Canada),AB,Canada,Light,<5 minutes,time and date are best guess.,2/13/20,
88,12/5/19 06:30,High River (Canada),AB,Canada,Unknown,15 minutes,Line of Lights in the early morning sky. ((NUFORC Note: Possible Starlink satellites. PD)),12/19/19,
89,12/3/19 07:03,Red Deer (Canada),AB,Canada,Light,4 minutes,December 3rd 2019 7:04 a.m. . ((NUFORC Note: Starlink satellites? PD)),12/19/19,
90,12/2/19 16:30,Cochrane (Canada),AB,Canada,Triangle,3 minutes,A triangle shaped object with 3 glowing lights left a V shaped cloud before disappearing shortly after it was seen Southwest of Cochran,12/19/19,
91,11/22/19 18:00,Wetaskiwin (Canada),AB,Canada,Light,10 minutes,"Slow fashing red lights with beam of light coming from the front, made no noise and then followed our vehicle for a bit.",12/1/19,
92,11/22/19 17:50,Millet (Canada),AB,Canada,Chevron,30 minutes,We are 30km S/E of the Edmonton International Airport. Nice evening. We let our dogs out and went with them to stargaze. We noticed re,12/1/19,
93,11/21/19 00:40,Morley,AB,Canada,Diamond,20 minutes,Bright rainbow triangle flashing around diamond like star,12/1/19,
94,11/15/19 19:30,Airdrie (Canada),AB,Canada,Sphere,1second,"2 round dull orange lights traveling one behind the other, same direction and speed above clouds.",12/1/19,
95,11/10/19 22:23,Hinton (near) (Canada),AB,Canada,Sphere,3 seconds,Dark green luminous object dropped outta atmosphere rapidly behind mountain,12/1/19,
96,11/6/19 19:25,Edmonton (Canada),AB,Canada,Triangle,2 minutes,"11/06/19 19:25 Edmonton, AB Triangle 2 minutes UFO flying southwest 500 feet above the ground with white and red blinking lights",12/1/19,
97,11/5/19 02:00,Wembley (Canada),AB,Canada,Circle,4 minutes,"While on security watch i seen a big green circle that lit up the field, beside the gravel road, it was travelling in a half circle, th",12/1/19,
98,10/14/19 00:25,Edmonton HWY 2 Southbound,AB,Canada,Triangle,1 minute,Triangle shaped craft over Edmonton International/ HWY 2,12/1/19,
99,10/5/19 02:30,Airdrie (Canada),AB,Canada,Diamond,1 minute,A large diamond black craft was seen silently shoving above apartment complexes and slowly faded into nothing with numerous bright ligh,12/1/19,
100,10/2/19 19:00,Hanna (Canada),AB,Canada,Light,5 seconds,"Large light flashed across sky very fast, too low to be a meteor and too fast to be a plane.",12/1/19,
101,10/2/19 19:00,Calmar (Canada),AB,Canada,Light,>10 minutes,Bright light ascending directly upwards through the clouds then vanishing.,10/4/19,
102,9/29/19 11:50,Fort McMurray (Canada),AB,Canada,Chevron,3 minutes,Large Black chevron shaped object moving northward over Suncor Base Plant makes sharp U-Turn and travels southward out of site.,10/4/19,
103,9/21/19 23:30,Sherwood Park (Canada),AB,Canada,Chevron,5 seconds,small lights (maybe 12-20) heading N. at extremely high speed in V formation,10/4/19,
104,9/13/19 16:50,Sherwood Park (Canada),AB,Canada,Triangle,4 seconds,"5 dim lights, Triangle in shape.",9/19/19,
105,9/11/19,Edmonton (Canada),AB,canada,Orb,20 seconds,3 red orbs seen edmonton alberta canada,9/19/19,
106,9/2/19 20:00,Calgary (Canada),AB,Canada,Formation,15-20 seconds,Lights that seemed to be stars in a formation of a triangle dimming out slowly one after the other.,10/4/19,
107,8/25/19 00:12,Edmonton (Canada),AB,Canada,Formation,3 seconds,Cluster of star like objects moving with incredible speed,9/6/19,
108,8/20/19 16:39,Calgary (Canada),AB,Canada,Circle,,5 lights flashing in a row equally spaced apart. Went on for at least 15 minutes.,1/31/20,
109,8/16/19 11:14,Calgary (Canada),AB,Canada,Diamond,60 minutes,"((HOAX)) The UFO flew over our local park and everyone freaked out, i documented everything. ((anonymous report))",8/23/19,
110,7/26/19 17:30,Calgary (Canada),AB,Canada,Unknown,5-10 minutes,Very very slow and very high bright light moving during the daytime overhead on Nosehill,8/23/19,
111,7/19/19 00:00,Calgary (Canada),AB,Canada,Other,5 minutes,Bright bulb hovering over mountains,7/25/19,
112,7/12/19 22:00,Evansburg (Canada),AB,Canada,Light,8 minutes,Bright light moving through the stars. ((NUFORC Note: Possible sighting of the International Space Station?? PD)),7/25/19,
113,7/10/19 21:45,Edmonton (Canada),AB,Canada,Changing,60 seconds,"On July 10, 2019 I was leaving work and waiting for a cab when I noticed a bright white ball of light in the sky about 9:45pm.",9/6/19,
114,7/10/19 21:38,Medicine Hat (Canada),AB,Canada,Cigar,Seconds,"Pyramidal cigar shaped object (with dome) flying rather low in the sky for an aircraft, with no sound.",7/25/19,
115,7/10/19 03:00,Grande Prairie (Canada),AB,Canada,Unknown,1 hour,Many blue dots moving without regard for acceleration or inertia.,7/12/19,
116,5/27/19 01:00,Red Deer (Canada),AB,Canada,Light,15-20 seconds,"Approx 12 light traveling East , appearance similar to satelites at 1am over Red Deer , Alberta. ((anonymous source))",6/7/19,
117,5/26/19 01:30,Bonnyville (Canada),AB,Canada,Light,5 minutes,Bright lights following one another in a straight line across the sky. ((NUFORC Note: String of Space Link satellites. PD)),6/7/19,
118,5/20/19 20:00,Edmonton (Canada),AB,Canada,Disk,10 minutes,White/grey Disk UFO seen Floating above Edmonton,6/7/19,
119,4/22/19 00:20,Whitecourt (Canada),AB,Canada,Triangle,2 seconds,"Almost triangle, translucent craft in focus for only a few seconds, wow. ((anonymous report))",4/25/19,
120,4/18/19 21:00,Cochrane (Canada),AB,Canada,Light,>1 hour,I have a video with 2 different angles looks like a antenna but that is why I took 2 different positions,2/7/20,
121,4/8/19 19:00,Sylvan Lake (Canada),AB,Canada,Light,3 seconds,"High-altitude white dot over Sylvan Lake, Alberta. It did a curly que upwards and vanished. 3 second sighting.",4/25/19,
122,4/3/19 21:15,Red Deer (Canada),AB,Canada,Triangle,5+ seconds,I was on my back deck when I caught sight of a triangular craft transparent in appearance but I could still distinguish its shape from,4/8/19,
123,2/7/19 11:30,Lloydminster (Canada),AB,Canada,Changing,2 minutes,Black mass that looked like Starlings flying in formation at 35 to 40 thousand feet .,3/14/19,
124,2/3/19 23:00,Spruce Grove (Canada),AB,Canada,Orb,1 minute,It was a long yellow orange flash of light falling to earth.,3/14/19,
125,1/28/19 03:00,High River (Canada),AB,Canada,Unknown,1 hour +,"Heli sound, low elev., circling. Red +green laser (?) light when viewed on approach. Long diamond rectangular. VERY dim but loud.",2/1/19,
126,1/8/19 02:49,Calgary (Canada),AB,Canada,Unknown,2 minutes,Drone like UFO (No lights),1/11/19,
127,1/1/19 13:00,Calgary (Canada),AB,Canada,Egg,7 minutes,White beam of light scanning me like a book during the day playing tennis with my daughter,4/25/19,
128,1/1/19 07:35,Bowden (Canada),AB,Canada,Oval,3 minutes,"My daughter called from Bowden, AB (we live in BC) a little while ago, saying she was shaken by what she had just seen. She sent a vide",1/4/19,
129,12/7/18 06:00,Edmonton (Canada),AB,Canada,Orb,Hours,"Bright light stationary, circling around in an orbit.",12/14/18,
130,11/19/18 02:56,Edmonton (Canada),AB,Canada,Unknown,1 second,Bright white light but had grey circular shapes inside and was huge almost as big as the moon but close. ((anonymous report)),11/24/18,
131,10/19/18 17:45,Sherwood Park (Canada),AB,Canada,Light,1 minute,Crazy. Lights streak across the sky.,11/24/18,
132,10/16/18 21:06,Lethbridge (Canada),AB,Canada,Disk,5 minutes,My husband and I were walking home from work up in the sky we saw red lights lined up they were solid not blinking the object moved ver,10/18/18,
133,10/8/18 06:10,Parkland County,AB,Canada,Light,15 seconds,Orange rotating light with oval dots.,10/12/18,
134,9/24/18 19:42,Albert (Canada),AB,Canada,,,MADAR Node 109,9/27/18,
135,9/18/18 21:41,Fort Mcmurray (Canada),AB,Canada,Triangle,5 seconds,"At approx. 9:41 pm, a triangular craft was travelling in a S direction approximately 1,500 ft alt. ~200 km/hr. ((anonymous report))",9/27/18,
136,9/2/18 14:42,Alberta (Canada),AB,Canada,,,MADAR Node 109,9/13/18,
137,8/20/18 19:02,Jasper (Canada),AB,Canada,Other,1 second,This sighting was by my phone not me. I was on vacation last year in the Rockie Mountains and took hundreds if not thousands of picture,12/22/19,
138,8/20/18 00:00,Calgary (Canada),AB,Canada,Teardrop,15 minutes,Glowing stars scattered over Calgary Airport.,8/22/18,
139,7/21/18 00:18,Lethbridge (Canada),AB,Canada,Light,2 minutes,A bright white light traveling slowly above my house no sound have pictures & video. ((anonymous report)),8/10/18,
140,7/15/18 00:40,Airdrie (Canada),AB,Canada,Triangle,4-5 seconds,Three lights in triangular formation. Swarmed by 3-5 singular lights moving at varying speeds and directions around triangular light.,7/19/18,
141,7/13/18 23:00,Slave Lake (Canada),AB,Canada,Orb,15 minutes,there was two small white light orbs floating in the sky and moving back and forth. They were floating above us and than would zip back,6/25/20,
142,6/14/18 23:00,Calgary (Canada),AB,Canada,Circle,Night,"((HOAX??)) I was looking out my bedroom window, that's when I saw a floatng object, it was green and red.",6/21/18,
143,5/12/18 22:00,Lodgepole,AB,Canada,Changing,10 minutes,"A large brilliant light that started as small as a star and grew as large as a house in a matter of seconds, triangular space craft",7/31/20,
144,5/7/18 12:00,Calgary (Canada),AB,Canada,Disk,20 minutes,((STUDENT REPORT??)) Creepy and unusual sighting at the local library.,5/10/18,
145,5/5/18 01:00,Coaldale (Canada),AB,Canada,Unknown,4 seconds,Bright light shoots across the sky upward.,5/10/18,
146,4/15/18 03:00,Canmore (Canada),AB,Canada,Light,3 seconds,Star emitted white light beam and rapidly changed direction.,4/19/18,
147,3/31/18 09:15,Edmonton (Canada),AB,Canada,Circle,10 minutes,My son seen it first from our living room window. He said it looked like a meteor. I looked up and i thought it was the moon. He said b,4/5/18,
148,1/21/18 21:00,Calgary (Canada),AB,Canada,Unknown,1 minute,"Buzzing UFO, not seen but heard.",1/25/18,
149,12/18/17 01:00,Calgary (Canada),AB,Canada,Fireball,5 minutes,two fireballs and one star,4/23/21,
150,12/14/17 00:00,Edmonton (Canada),AB,Canada,Other,2 hours,UFO with Vertical Cylinders revolving clockwise surrounded by 3 smaller UFOs,12/21/17,
151,12/7/17 22:15,Lacombe (Canada),AB,Canada,Circle,<1 second,"Light in Lacombe, Alberta.",12/8/17,
152,12/6/17 03:30,Edmonton (Canada),AB,Canada,Other,10-15 seconds,Work night shift and while on break at 0330 hours saw what I thought was a plane flying with no marker lights on and made absolutely no,12/8/17,
153,11/20/17 17:03,Edmonton (Canada),AB,Canada,Disk,2 minutes,I was on a break at work and was standing in a parking lot in the University campus area. It was a clear sky with excellent visibility.,11/22/17,
154,10/27/17 17:30,Athabasca (Canada),AB,Canada,Rectangle,4 seconds,One taller than the trees. Brilliant gold shine cube and vanished no trace of anything. ((anonymous report)),11/9/17,
155,10/25/17 20:07,St. Albert (Canada),AB,Canada,Fireball,5 seconds,Between 20:07-20:08 I looked into the sky in a north northwesternly direction I saw i bright fireball light in the sky moving upwards,11/3/17,
156,10/23/17 19:55,Wetaskiwin (Canada),AB,Canada,Triangle,3 seconds,Triangle over Alberta. ((anonymous report)),11/3/17,
157,10/16/17 18:22,Edmonton (Canada),AB,Canada,Disk,5 minutes,Wobbling disk UFO appears in sky travels westward for 5 minutes.,10/19/17,
158,10/4/17 19:40,Edmonton (Canada),AB,Canada,Orb,5 minutes and then 2 minu,Light orb flew over me on two occasions Oct. 4 2017. First time at 1940 from a West to East direction. No noise and continued East unti,10/5/17,
159,10/3/17 20:40,Edmonton (Canada),AB,Canada,Orb,50 minutes,This report is about a light orb that has flown over me about 6 or 7 times now. This report is unique from the others in that the orb d,10/5/17,
160,9/27/17 16:00,Edmonton,AB,Canada,Orb,2 minutes,Melon sized black solid orb flying through sky below clouds mayne 50 m in the air.,10/5/17,
161,9/27/17 12:45,Banff (Canada),AB,Canada,Light,1 minute,Light with purplish ring.,9/28/17,
162,9/17/17 10:55,Edmonton (Canada),AB,Canada,Circle,3-5 minutes,Circular glowing white craft travelling across sky makes impossible turn.,10/5/17,
163,9/9/17 21:45,Lacombe (Canada),AB,Canada,Light,1 second,Bright flash of light in central Alberta.,9/12/17,
164,9/4/17 23:17,Calgary (Canada),AB,Canada,Cone,3 seconds,"I'm security guard, during my patrol, i saw very bright ufo in the skyin ((anonymous report))",9/5/17,
165,9/3/17 20:25,Jarvie (Canada),AB,Canada,Flash,2 minutes,Bright object with strange shape.,9/5/17,
166,9/2/17 21:30,Calgary (Canada),AB,Canada,Changing,5 seconds,Blue/White flat oval thing in sky at dusk. ((anonymous report)),9/5/17,
167,9/2/17 21:30,Calgary (Canada),AB,Canada,Changing,5 seconds,I reported this already. I keep dreaming about it. y dream is always the same the small blue ball of light. ((anonymous report)),9/12/17,
168,8/27/17 23:10,Calgary (Canada),AB,Canada,Other,45 seconds,Triangle UFO spotted at the University of Calgary,9/5/17,
169,8/27/17 03:41,Cochrane (Canada),AB,Canada,Changing,8-10 minutes,Bright ring shaped lights appearing and disappearing coming out of eachother and eventually form the moon for the rest of all night,4/22/22,Yes
170,8/23/17 01:00,Barrhead (Canada),AB,Canada,Diamond,20 seconds,"Diamond shaped, red and blue lights, could see the shape of the craft as it was flying much lower than airplanes but it was black outsi",8/24/17,
171,8/22/17 22:45,Airdrie (Canada),AB,Canada,Light,3,"Three lights (blue, red, white) flying from SE to NW of Airdrie, spaced 2 minutes apart with no sound. ((anonymous report))",8/24/17,
172,8/18/17 15:00,Edmonton (Canada),AB,Canada,Triangle,2 seconds,Solid red object. Triangular.,8/24/17,
173,8/11/17 22:30,Edmonton (Canada),AB,Canada,Other,2 hours,"15 minutes out of Edmonton, Alberta.",8/17/17,
174,7/30/17 00:25,Lethbridge (Canada),AB,Canada,Chevron,2-3 seconds,"Seven or nine bright white perfectly round circles of light in a V formation, travelling N to S really fast, with no sound.",8/4/17,
175,7/16/17 19:14,Pincher Creek (outside of it)(Canada),AB,Canada,Circle,~16 minutes,"A white object that slowly moved from side to side, it had a white hue and looked like a star in apperance, but moved quite weirdly.",9/13/18,
176,6/16/17 10:28,Calgary (Canada),AB,Canada,Formation,6 minutes,"Craft moving in formation over SW Calgary, then performing aerial stunts",6/22/17,
177,6/12/17 00:30,Redwater (Canada),AB,Canada,Other,1 minute,Square rotating craft heading towards edmonton alberta canada,6/15/17,
178,5/27/17 22:45,Edmonton (Canada),AB,Canada,Orb,5 minutes,I first saw the light fly almost directly over our home as I was outside on porch at 23 55 hours. The solitary light or orb slowly cros,6/22/17,
