,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
17,12/10/22 07:07,Albuquerque,NM,USA,Fireball,2 min,"Taking sunset pictures, noticed a weird fireball",12/22/22,Yes
18,11/26/22 12:43,,NM,USA,Disk,couple of seconds,Flash of Light with Grey Disk,4/9/23,Yes
19,11/23/22 23:01,Albuquerque,NM,USA,Oval,approximately 10 minutes,appeared to be hovering about the houses in my neighborhood moving very slowly.,12/22/22,
20,11/20/22 20:15,Los Alamos,NM,USA,Light,2 seconds,Unexplainable FAST Aircraft,12/22/22,
21,11/16/22 20:34,Abiquiu,NM,USA,Light,Hours,Lights hovering parallel to the ground along a fence and off the cliff,12/22/22,Yes
22,11/9/22 17:30,Albuquerque,NM,USA,Oval,4 minutes,"Taking sunset pictures, noticed a weird ""cloud""",12/22/22,Yes
23,11/3/22 18:32,Rio Rancho,NM,USA,Oval,5mins,"Saw an oval shape w/ bright lights floating approx 40,000feet in the air. It faded away in an unnatural way. Got some pictures",12/22/22,Yes
24,10/28/22 01:00,Las Cruces,NM,USA,Circle,2 minutes,UFO Las Cruces NM,12/22/22,
25,10/26/22 23:27,Las Cruces,NM,USA,Sphere,10 minutes or so,3 bright spheres in triangle formation that were radiating like small suns with yellowish color ( not exactly white),3/6/23,Yes
26,10/23/22 21:39,Abiqui,NM,USA,Circle,1 hour,I have been seeing these crafts daily it almost feels like they are following me,12/22/22,Yes
27,10/21/22 13:12,Taos,NM,USA,Egg,10 - 15 min,Objects appears to just pop in sight. They move slowly eastward and seem to tilt so that the sun reflects back and forth.,12/22/22,Yes
28,10/20/22 19:20,-,NM,USA,Triangle,5 sec,Two light at each end that made up a triangle. A shooting light. A light moving away from me.,12/22/22,Yes
29,10/18/22 01:47,Zuni,NM,USA,Other,4 minutes,"Seen a unknown object changing shapes and colors. When inspecting the photos, we noticed several objects changing colors and shapes.",12/22/22,Yes
30,10/11/22 22:18,Farmington,NM,USA,Circle,5 Minutes,Blob of light slowly moving,12/22/22,Yes
31,9/28/22 18:54,Roswell,NM,USA,Diamond,About an hour,Noticed a diamond shaped object that did not appear to move and was brighter than any star,3/6/23,Yes
32,9/28/22 05:55,Las Cruces,NM,USA,Star,Less than 1 minute,Was looking South + was astonished to see an object 4-5 times the size of Jupiter in AM sky it was an orangish 20 degrees above horizon,10/8/22,
33,9/23/22 21:45,Placitas,NM,USA,Oval,,While observing the lights from south to north I could see the stars in the back ground disappear no noise but I could not see the cra,10/8/22,Yes
34,9/18/22 18:50,Santa Fe,NM,USA,Unknown,Seconds,Metallic object fell quickly out of sky at sharp trajectory. Could not determine shape. Appeared to move faster than terminal velocity,12/22/22,
35,9/11/22 19:05,Albuquerque,NM,USA,Cylinder,About 1 minute,Black donut shaped craft,10/8/22,
36,9/9/22 14:28,Los Lunas,NM,USA,Oval,3 Minutes,Amazing close-up photo of this aerial phenomena,10/8/22,Yes
37,9/9/22 02:15,Los lunas,NM,USA,Oval,3min,You better check out my photo its pretty good,10/8/22,Yes
38,9/4/22 13:40,Albuquerque,NM,USA,Sphere,Approx. 20 seconds,Sphere and oblong shaped crafts spotted motionless a few hundred feet in the air.,10/8/22,
39,8/31/22 21:16,Socorro,NM,USA,Fireball,Ongoing ufos nightly,Flashing red lights in the distance turned off when I started recognizing & taking pics,9/9/22,Yes
40,8/30/22 05:26,Zuni,NM,USA,Changing,20-30 minutes,Observed unknown objects moving in early morning sky.,12/22/22,
41,8/29/22 21:06,Carlsbad,NM,USA,Changing,15 min,Completley out of this world,9/9/22,
42,8/21/22 09:55,Albuquerque,NM,USA,Other,2min,Two craft flying SE across NM sky,9/9/22,
43,8/6/22 17:50,Albuquerque,NM,USA,Unknown,About one (1) minute,I saw approximately 5 aluminum/silver objects flying at high speed from south to north over the Sandia Mountains,9/9/22,
44,8/6/22 01:00,Truchas,NM,USA,Changing,7 minutes,I watched these change shape and fly off upwards fast.,9/9/22,
45,7/19/22 23:38,Albuquerque,NM,USA,Light,1:20,Flashing Light in the Clouds,9/9/22,
46,7/11/22 23:00,Bloomfield,NM,USA,Circle,1 maybe 2 minutes,"It was a ball of light that came from the north west, did a u and went in the north east direction",9/9/22,
47,6/28/22 02:00,Taos,NM,USA,Light,No more than 5 seconds,Intense white light coming through our bedroom skylight,9/9/22,Yes
48,6/19/22 13:20,,NM,USA,Cylinder,Caught on photo.,"After viewing photos several days later, 2 separate unknown shape were seen in the photos when zooming in.",9/9/22,Yes
49,6/6/22 20:00,Albuquerque,NM,USA,,32 seconds,Lights in the sky that did not resemble a normal pattern,6/22/22,
50,5/30/22 04:42,Sante Fe,NM,USA,,,MADAR Node 78,6/22/22,
51,5/25/22 15:30,,NM,USA,Cigar,2 seconds,Very fast object streaks across the sky over mountain range,6/22/22,Yes
52,4/29/22 22:00,Alamogordo,NM,USA,Light,1 minute,Hovering Bright white light overhead then disappears,5/31/22,
53,4/21/22 21:22,Alvarado,NM,USA,Oval,Just over 1 minute,Orange line turned into green oval,4/22/22,
54,4/21/22 01:53,Grants,NM,USA,Changing,Last 5 months,We are above Grants New Mexico stationery and moving every single night,4/22/22,Yes
55,4/20/22 21:54,Albuquerque,NM,USA,Circle,48 seconds,Potential object in the sky,6/22/22,
56,4/18/22 20:27,Farmington,NM,USA,Circle,23 seconds,Orange UFO passing over my house,4/22/22,
57,4/15/22 19:39,Tesuque,NM,USA,Light,1 minute,"Mothership hovering above Los Alamos, NM",9/9/22,Yes
58,4/8/22 21:00,Cuba,NM,USA,Sphere,20 minutes,Like Steve glowing Celtic Cuba for 20 minutes then vanished no sound no nothing,4/22/22,
59,3/12/22 15:00,Mimbres,NM,USA,,10 minutes,It appeared in the sky across the road,9/9/22,
60,2/25/22 15:00,Rio Rancho,NM,USA,Changing,3.0 seconds,My daughter (27 years old) was looking out the living room window and said are you seeing this shit. I then looked out and saw them,4/22/22,
61,2/24/22 10:48,Santa Fe,NM,USA,Sphere,Short,Second floor of Capitol building while on self guided tour,9/9/22,Yes
62,2/18/22 21:30,Rio Rancho,NM,USA,Changing,10 minutes,"Sent to Linda Moulton Howe, she can't ID",3/4/22,Yes
63,2/18/22 20:50,Rio Rancho,NM,USA,Changing,15-20,"Started out with two lights then separated out into multiple lights. Video has been cleaned by pro, results remarkable.",3/4/22,Yes
64,2/6/22 01:06,Sante Fe,NM,USA,,,MADAR Node 78,3/4/22,
65,2/4/22 18:11,Contreras,NM,USA,Light,5 minutes,"Light moving L to R in sky above mountains, NNE of my location. After a short bit it just vanished.",3/4/22,
66,1/26/22 19:15,Alamogordo,NM,USA,Formation,10 seconds,"Saw 6 lights, 2 separate aircrafts",3/4/22,
67,1/24/22 15:09,Bernalillo,NM,USA,Cylinder,5 minutes,Silver missile,3/4/22,
68,1/5/22 11:30,kirtland,NM,USA,Other,two minutes,saw a bright plane shaped object high in the sky,3/4/22,Yes
69,12/18/21 22:45,Acoma Pueblo,NM,USA,Disk,,"Disk shaped object over Acoma Pueblo,New Mexico",3/4/22,
70,12/3/21 19:00,Cannon AFB,NM,USA,Other,,Line of about 20 white crafts moving in formation.,12/19/21,
71,12/3/21 18:30,Santa Fe,NM,USA,,,"Very large with a uniform band white lights. moderate movement No sound , came from the west moving east. It was huge.",12/19/21,
72,11/22/21 07:30,Placitas,NM,USA,Cylinder,,Oblong shaped flying object,12/19/21,
73,11/20/21 23:30,Lordsburg and Silver City (between),NM,USA,Circle,Two seconds,"Observed a very large, iridescent, green, ball fall from sky and disappear behind a mountain range to my right as I was driving north.",3/4/22,
74,11/18/21 23:30,Albuquerque,NM,USA,Light,15 seconds,"It looked like a very large, slow satellite, and then it disappeared.",3/4/22,
75,11/14/21 00:11,Rio Ranco,NM,USA,,,MADAR Node 161,3/4/22,
76,11/11/21 19:00,Rio Rancho,NM,USA,Changing,,Witnessed bright object high in sky that changed colors randomly.,12/19/21,
77,10/27/21,Clovis,NM,USA,Triangle,5:00 minutes,Traveling down back airport highway seen object flying opposite direction had 3 white lights red light in middle of craft.,11/15/21,
78,10/20/21 20:00,Alamagordo,NM,USA,Formation,>20-30 minutes,Golden lights spotted in the sky over white sands national park.,10/26/21,
79,10/16/21 10:30,Taos,NM,USA,Cigar,3 minutes,Cigar object that caught my attention,10/19/21,
80,10/1/21 09:40,Albuquerque,NM,USA,Other,Its oniy 2 video frames,Space craft caught on film,5/31/22,Yes
81,9/18/21 01:57,Alburquerque,NM,USA,,,MADAR Node 23,10/19/21,
82,9/14/21 21:00,Alto,NM,USA,Light,6 seconds,"Four mysterious, large lights appear in night sky over Alto New Mexico.",10/19/21,
83,8/30/21 11:04,Roswell,NM,USA,Disk,1 minute,Photographed something I can not explain 8/30/2021 NW of Roswell NM.,10/19/21,
84,8/19/21 03:00,Santa fe,NM,USA,Fireball,5 minutes,The night of August 19th 2021 around 3:00 in the morning I look towards the ski base Santa Fe New Mexico and I saw a ball of light in t,9/7/21,
85,8/13/21 03:30,Santa Fe,NM,USA,Triangle,15 seconds,Fast moving triangular craft observed through a third generation night vision scope while observing the Perseids meteor shower.,8/16/21,
86,8/6/21 19:33,Ruidoso Downs,NM,USA,Light,Unknown,Blue Electric Ball,9/7/21,
87,8/4/21 17:17,Santa Fe,NM,USA,,,MADAR Node 78,8/16/21,
88,7/15/21 19:53,Eagle Nest,NM,USA,Orb,15 seconds,Bright light flying in sky,10/19/21,
89,7/14/21 23:30,Albuquerque,NM,USA,Triangle,Approximately 2 hours,I went outside to smoke a cigarette and looked up to see all this happening. Tonight approximately 00:00 I saw the same thing I will se,8/16/21,
90,6/26/21 18:00,Edgewood,NM,USA,Circle,30 minutes,"White circle, above clouds, moving slowly against wind",8/16/21,
91,6/12/21 21:30,Abiquiu,NM,USA,Orb,15 seconds,Blue orb crosses sky near Abiquiu,7/31/21,
92,6/2/21 23:00,Albuquerque,NM,USA,Cigar,5 minutes,"I was in my grow room approximately 11:15 or so. I was trimming my plants and watering them.I looked over to the left of the grow tent,",7/31/21,
93,6/2/21 23:00,Albuquerque,NM,USA,Cigar,5 minutes,I was in my grow room approximately 11:15 at night. I was trimming my plants and watering them.I looked over to the left of the grow te,7/31/21,
94,5/27/21 22:37,,NM,USA,Changing,2min. Plus,"When the craft first appeared, it had two lights on top blinking and a red light on bottom. Another craft flew directly in front of it,",7/31/21,
95,5/27/21 22:30,El Rito,NM,USA,Formation,30 seconds,Multiple changing colored lights following a path,3/4/22,Yes
96,5/26/21 22:00,Clovis,NM,USA,Light,00:15,Rectangle shape light near Air Force Base.,7/31/21,
97,5/25/21 16:30,Near Jemez,NM,USA,Triangle,10 seconds,Slow moving triangle shaped ship near Los alamos in broad daylight,3/4/22,Yes
98,5/16/21 08:17,Belen,NM,USA,Circle,10 min,As I pulled to the light on my way into the city for work I noticed a big silver metal sphere in the sky not moving so I pulled over an,5/20/21,
99,5/14/21 04:13,Los Alamos,NM,USA,Sphere,8 minutes,Bright gold ball low in the sky in a perfect straight line going east,5/20/21,
100,5/8/21 21:00,Santa Fe,NM,USA,Light,5 minutes,"I was at frenchy's field park here in town. About 9 in the evening. I was hanging upside down from the pull up bar, doing my regular ca",5/20/21,
101,5/7/21 08:50,Albuquerque,NM,USA,Light,4-5 minutes,A string of lights going from south to north.,5/20/21,
102,5/6/21 21:00,Arroyo Seco,NM,USA,Light,20 minutes,"I saw eight moving slow light in the sky ""Fleet"" ((Starlink satellites??))",5/20/21,
103,5/5/21 22:00,Albuquerque,NM,USA,Formation,15 minutes,"I thought I was looking at Cassiopeia with its 'W' shape, then I released that it was a series of lights moving silently across the sky",5/20/21,
104,5/5/21 22:00,Silver City,NM,USA,Light,2 minutes,I saw seven flying craft with lights all flying in a line and then disappearing within seconds with no lights,5/20/21,
105,5/4/21 15:00,Villanueva,NM,USA,Unknown,Spontaneous,Tic tac in background of photo,6/22/22,
106,4/19/21 15:29,Albuquerque,NM,USA,,,MADAR Node 23,5/20/21,
107,4/12/21 20:30,Grady,NM,USA,Other,15 seconds,Observed bright white flashes seemed to moved to the south.,4/23/21,
108,4/4/21 21:00,Albuquerque (west of),NM,USA,Light,1-2 seconds,Airborne pilot observed supersonic light/object. ((NUFORC Note: Report from airline captain. PD)),7/31/21,
109,3/5/21,Kirtland,NM,USA,Changing,,Daytime video of object changing shape over Kirtland. No time given.,3/31/21,
110,3/2/21 19:25,Socorro,NM,USA,Formation,10 seconds,"Observed 5 round orange lights in a line formation. I believe the formation was in a roughly SW to NE line, ((Starlink satellites??))",3/31/21,
111,2/21/21 19:18,,NM,USA,Cylinder,,Cruise missile looking. ((NUFORC Note: Report from FAA employee. PD)),3/2/21,
112,2/21/21 15:07,Albuquerque,NM,USA,Disk,,Silver/dull disk with Greenish/Gold dome. Witness provided several photos (3). ((MUFON report)),3/31/21,
113,2/21/21 12:35,"35.451099,-106.150200",NM,USA,Cross,1-4 min.,Initially thought it was a plane but definitely was no plan,3/6/23,Yes
114,2/19/21 18:50,Santa Fe,NM,USA,Disk,10 min,Far but looked like heat around a saucer.,3/2/21,
115,2/19/21 04:55,Sandia Park,NM,USA,Light,10 seconds,8 points of light slightly brighter than a star that were in a straight line equally spaced all moving together at the speed of an airc,3/2/21,
116,1/12/21 17:12,Tularosa,NM,USA,Orb,,blinking multicolor light with three orange lights emerging,1/19/21,
117,1/9/21 06:32,Albuquerque,NM,USA,Cigar,2-3 minutes,Linear strand of approximately 5-10 white lights moving quickly and silently across the sky,1/19/21,
118,1/1/21 00:05,Albuquerque,NM,USA,Formation,:30,"My son and grand daughter went outside to watch fireworks on NYE 2020/2021 , I told them too cold so I did not go w them. My granddaugh",1/19/21,
119,12/27/20 16:30,Outside of truth or consequences,NM,USA,Changing,8 minutes,Cigar shape object that changed shape to a fish like object and others to appear to have landing legs.,1/19/21,
120,12/26/20 13:00,"Hondo, Seco",NM,USA,Circle,2 hours,There is a bright flashing circular object over Taos Mountain/Taos Ski valley area. it seems to get bigger and brighter then back to sm,1/19/21,
121,12/25/20 20:00,Santa Fe,NM,USA,Other,Seconds,"Large flash through sky, exact point of origin unknown, approximate to south side of town. Flash was quick and indescribable, light pro",1/19/21,
122,12/20/20 04:06,Albuquerque,NM,USA,Triangle,40 mins,V shape of 7 ish lights over Abq,12/23/20,
123,12/20/20 00:23,Albuquerque,NM,USA,Circle,10min,Bright light hovering at 9 mile hill,1/19/21,
124,12/7/20 20:30,ranchos de taos,NM,USA,Light,a few hours,"Multicolor flickering light shines bright, moves slow up into the sky until it's too far to be seen.",12/23/20,
125,12/5/20 19:00,santa fe,NM,USA,Formation,?,I was walking home and through the sky I noticed a diagonal stream of twenty or more slow moving orange-ish lights blinking quickly in,12/23/20,
126,12/4/20 17:45,Santa Fe,NM,USA,Light,30-45 seconds,"Bright lights (at least 10) in formation traveling at high altitude west to east at supersonic speed over Santa Fe, NM (seriously)",12/23/20,
127,11/15/20 18:00,Santa Fe,NM,USA,Orb,3 mins,A white sphere flying from north to south over Santa Fe NM approximately 6pm 11/15/2020,12/23/20,
128,11/13/20 00:00,Corrales,NM,USA,Cigar,Moments,"Short cigar, cigar shaped object. Over the house, a little ways. Bright sillouettte.",12/23/20,
129,10/25/20 21:30,Santa Fe,NM,USA,Oval,6 minutes,Very bright light swinging around ascended then ejected 2 objects.,3/31/21,
130,10/24/20 18:59,Roy,NM,USA,Cigar,30 seconds,A centipede type light/craft flying across the sky. Looked like a chem trail but was clearly not. Like a thin building with lights flyi,12/23/20,
131,10/21/20 19:50,San Antonio,NM,USA,Light,45,Witnessed two amber colored circular dots of light hopscotching each other horizontally across the sky and then disappear.,12/23/20,
132,10/19/20 22:45,Los Alamos,NM,USA,Changing,2 hours,The craft blinked in the distance signaling one in the sky like they were blinking in a binary morse code type pattern. Then one descen,5/20/21,
133,10/5/20 20:57,Albuquerque,NM,USA,Other,25 seconds,my porch is newly sealed,11/5/20,
134,9/30/20 20:15,Roswell,NM,USA,Fireball,45 minutes,"Orange balls of light on US 285, just north of Roswell, New Mexico.",11/5/20,
135,9/18/20 21:11,Santa Fe,NM,USA,Oval,1 minute,"On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.",3/31/21,
136,9/15/20 22:00,Abiquiu (near),NM,USA,Disk,5 seconds,"Silver flexible looking saucer silently glides up and over a cliff face, shining a bright light from its base onto the cliff.",12/23/20,
137,9/5/20 19:05,Santa Fe,NM,USA,Other,3 minutes,"Flying red donut shape, noiseless.",11/5/20,
138,9/3/20 19:30,Deming,NM,USA,Other,30 minutes,"UFO sighting I 10 through New Mexico 32.2361000, -108.0330000. Driving through Deming New Mexico my girlfriend noticed something sta",11/5/20,
139,8/19/20 23:00,Abiquiu,NM,USA,Light,3 hours,2 witnesses spotted several orange and white lights bobbing and flying erratically in the sky. Specifically 2 orange flying objects tha,8/27/20,
140,8/19/20 23:00,"Albuquerque (?) (""Abiquiu"")",NM,USA,Light,3 hours,2 witnesses spotted several orange and white lights bobbing and flying erratically in the sky. Specifically 2 orange flying objects tha,8/20/20,
141,8/12/20 19:59,Alburquerque,NM,USA,Disk,,I saw a saucer looking flying object.. I was taking a picture of my view of Downtown Alburquerque and I caught it on my camera.,8/27/20,
142,8/2/20 03:57,Albuquerque,NM,USA,Cross,10 minutes,Dark cross shape with light like shimmering rhinestones: three on each side of each arm.,8/6/20,
143,7/30/20 07:30,Albuquerque,NM,USA,Unknown,60 minutes,Flying object with light and what seemed like a cloaking device.,8/27/20,
144,7/28/20 21:10,Albuquerque,NM,USA,Flash,2 seconds,Was driving East bound on I40 was getting off at the Rio Grande exit. As I was exiting the freeway I noticed in my upper left Periphera,7/31/20,
145,7/28/20 20:55,Albuquerque,NM,USA,Fireball,10 seconds,Bright blue ball with trail burning bright blue entered atmosphere falling then broke into 3 fireballs before dissapearing into. Starte,7/31/20,
146,7/28/20 17:20,Albuquerque,NM,USA,Egg,17:20,Date July 28 2020 Time was approx 515-520 pm.  I saw 3 egg looking possible ufos today. I was going south on wyoming between Academy,7/31/20,
147,7/19/20 23:05,Las Vegas,NM,USA,Triangle,12 minutes,((NUFORC Note: Witness provides no information about incident. PD)),7/31/20,
148,7/19/20 13:00,Albuquerque,NM,USA,Sphere,"1 hour, still going on","White, Shape-Shifting, Sphere In Daytime Sky",7/23/20,
149,7/14/20 23:30,Albuquerque,NM,USA,Disk,1 minute,"Classic flying saucer with lights, large, headed north in Albuquerque 7/14/20",7/23/20,
150,7/12/20 22:21,Arrey,NM,USA,Light,4 seconds,Bright Light with Flare moving Westward Across our Field of View,7/23/20,
151,7/11/20 21:09,Santa Fe,NM,USA,Cigar,5 seconds,Bright blue cigar shape traveling at a high rate of speed over Santa Fe,7/23/20,
152,7/7/20 04:47,Santa fe,NM,USA,,,MADAR Node 78,7/23/20,
153,6/23/20 22:00,Rio Rancho,NM,USA,Rectangle,20 seconds,"Night out in the jacuzzi, saw a triangle shape object with 7 to 9 very dim yellowish lights",7/3/20,
154,6/17/20 09:30,Albuquerque,NM,USA,Teardrop,1-2 hours,There's been odd blueish white tear drops gilding across abq towards the NE heights every 6-10 mins one by one We first witnessed 1 at,7/23/20,
155,5/26/20 21:29,Albquerque,NM,USA,Sphere,30 seconds,"Very star like, white glowing sphere object travelling very fast but also swift. Looked exactly like a star except just a little less b",6/25/20,
156,5/13/20 10:15,Corrales,NM,USA,Other,5 seconds,"Amateur astronomer views a large arrow-shaped, fast moving craft traversing the moon's surface during the daytime.",8/20/20,
157,5/11/20 15:32,Hobbs,NM,USA,Formation,40 seconds,I spotted a tic-tac shaped UFO floating across the sky. I started recording it with my phone camera on video. The next day upon close,6/25/20,
158,5/4/20 10:30,Albuquerque,NM,USA,Changing,2 minutes,small shape traveling north to south above airport,6/25/20,
159,5/3/20 00:50,Taos,NM,USA,Light,10 minutes,There was a flash of light then approximately 30 seconds later another flashlight and after that several smaller lights appeared and tr,6/25/20,
160,5/2/20 21:09,Cochiti Pueblo,NM,USA,Unknown,Still present,Lights flashing from teal to red to white and making triangles and symmetrical lines across the sky while others fly,6/25/20,
161,5/2/20 21:00,Deming,NM,USA,Light,appr. 7 minutes,"All total, I counted 15 aircraft flying in single file with no audible noise ((Starlink satellites?))",6/25/20,
162,5/2/20 21:00,Aztec,NM,USA,Light,15:00,"15 lights traveling SW to NE, high altitude. ((Starlink satellites?))",6/25/20,
163,5/2/20 20:45,Los Lunas,NM,USA,Other,10 minutes,Donut shaped object to the west of Los Lunas moving extremeley slow in a northward direction.,6/25/20,
164,5/2/20 09:02,Santa Fe,NM,USA,Unknown,50 seconds +\-,It was 9:03 PM and I was looking up and I saw what looked like a satellite going by and then I saw another one ((Starlink satellites?)),6/25/20,
165,5/1/20 21:02,Albuquerque,NM,USA,Circle,2 minutes,Lights in sky changing directions,6/25/20,
166,5/1/20 05:26,Peralta,NM,USA,Changing,1 minute,Pin point of light turns into large disk of ligtht. ((NUFORC Note: Flare from an Iridium satellite?? PD)),6/25/20,
167,4/30/20 20:10,Truth or Consequences,NM,USA,Circle,10 seconds,Was visible to the north. Two large circular red lights. Moved from east to west. Both lights appeared and then they moved west one ov,6/25/20,
168,4/29/20 03:18,Santa Fe,NM,USA,,,MADAR Node 78,6/25/20,
169,4/28/20 20:30,Albuquerque,NM,USA,Light,2 minutes,UFO - Red light hovers over Sandia Mountain then at low it changes to two different colors and dissappears!!,6/25/20,
170,4/28/20 20:30,Dixon,NM,USA,Light,5min,"A string of lights symmetrical in distance apart, moving quick across the sky and then fading away. ((Starlink satellites?))",6/25/20,
171,4/27/20 06:00,Carlsbad,NM,USA,Light,10 minutes,"Outside at 6am and looked up abd saw what appeared to be a largwr rgan normal bright star. I watched it for about 3 minutes, then notic",6/25/20,
172,4/25/20 22:00,Moriarty,NM,USA,Circle,7 minutes,UFO in front of the moon.,6/25/20,
173,4/21/20 22:00,Lovington,NM,USA,Circle,>1 hour,We then used a iPhone camera to zoom in on the object and were surprised with what we saw. It was a circular shaped with a circular typ,6/25/20,
174,4/16/20 22:55,Tome,NM,USA,,still going on,Continuous flickering light appears to be slowly moving.,5/15/20,
175,4/15/20 19:30,,NM,USA,Cigar,2 hour,"3 People in 2 states witness flying cigar, disc and triangular shaped objects across sky. ((Starlink satellites?))",6/25/20,
176,4/14/20 18:00,Santa Fe,NM,USA,Light,20 minutes,me and my family saw evenly lights moving across sky in orderly fashion. ((Starlink satellites?)),6/25/20,
177,4/14/20 16:30,Elephant Butte,NM,USA,Other,2 hours,A fleet of crafts clearly seen over elephant butte nm golf course bidding in the clouds.,6/25/20,
178,4/14/20 06:00,Las Cruces,NM,USA,Light,10 minutes,20 lights moving from NW. to SE. In chain formation same path evenly spaced. ((Starlink satellites)),5/1/20,
179,4/14/20 05:45,Las Cruces,NM,USA,Formation,30 minutes,Long train of lights going over las vruces heading towards Mexico. Looked very high altitude. ((Starlink satellites?)),6/25/20,
180,4/14/20 05:45,Alamogordo,NM,USA,Unknown,15 minutes,Spotted 21 points of light flying in identical flightpath in ~45 second intervals. ((Starlink satellites?)),6/25/20,
181,4/12/20 09:38,Lad Cruces,NM,USA,Circle,32 minutes,((Starlink satellites?)),6/25/20,
182,4/3/20 23:30,Santa Fe,NM,USA,Sphere,30 minutes,"Flashing green, red foreign object hovering in sky. ((NUFORC Note: Sirius?? PD))",4/9/20,
183,3/30/20 04:00,Albuquerque,NM,USA,Triangle,1 hour,((HOAX??)) Triangular Craft looked like at least a mile wide. It was not 3 individual crafts it was a ((deleted)) mother ship.,6/25/20,
184,3/22/20 03:23,Santa fe,NM,USA,,,MADAR Node 78,5/7/20,
185,3/19/20 04:30,Cerrillos,NM,USA,Rectangle,~1 minute or so,"3-19-20 4:30 AM bright, steady, orange, rectangular light visible through trees. not a fire but bright like that. 3'X8"" perhaps.",5/15/20,
186,3/10/20 08:54,Santa Fe,NM,USA,,,MADAR Node 78,4/9/20,
187,2/27/20 20:13,Rio Rancho,NM,USA,Light,1 second,Fast lights spotted,4/9/20,
188,2/6/20 18:34,Socorro (south of),NM,USA,Changing,25 minutes,"On the evening of February 6, 2020 around approximately 6:34 PM, I was driving Northbound on Interstate 25 near Milepost 124 South of S",2/13/20,
189,2/6/20 18:00,Santa Fe,NM,USA,Light,20 minutes,We witnessed just like the appearance in socoro nm we saw 20 lights in a row moving together in a line. ((Starlink satellites?)),6/25/20,
190,1/23/20 19:35,Santa Fe,NM,USA,Changing,45 minutes,"Large Object Hovering/Flying with Flashing bright lights over Santa FE NM, witnessed by 3",2/7/20,
191,1/17/20 18:00,Mesquite,NM,USA,Circle,30 minutes,Yellowish orange lights seen over the organ mountains,2/7/20,
192,1/17/20 07:30,Las Cruces,NM,USA,Fireball,8:00,Strange Fireballs over Las Cruces,2/7/20,
193,1/14/20 19:00,Los Lunas,NM,USA,Light,35 minutes,"32+ flying objects in chain formation ((""Starlink"" satellites??))",2/7/20,
194,1/14/20 18:45,Albuquerque,NM,USA,Light,10 minutes,"Groups of lights slowly moving above Albuquerque. ((""Starlink"" satellites??))",2/7/20,
195,1/14/20 18:30,Along HWY 550 Near Chaco Canyon,NM,USA,Light,15 minutes,"Several lights disseminating in a line from a larger light. ((""Starlink"" satellites??))",2/7/20,
196,1/7/20 07:00,Tucumcari,NM,USA,Disk,1 hour,Very bright saucer-shaped object close to Tucumcari,2/7/20,
197,1/7/20 05:00,Jal,NM,USA,Formation,10 seconds,I got out of my car and I am always scanning the night sky for suspicious activity. I spotted to the west in the dark morning sky what,2/7/20,
198,1/6/20 19:52,Albuquerque,NM,USA,Circle,5,Circle ufo with 4 bright white lights hovering over Albuquerque home while driving to work,2/7/20,
